"Timestamp","Category","Name","Message"
"6/4/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"6/4/15 8:36:36 AM","Guild Hall","Purepwn","Changed the MOTD: '""Humility is the solid foundation of all the virtues."" -Confucius (Visit us at ""www.logunners.shivtr.com)'."
"6/3/15 9:33:48 AM","Treasury","Wilful-Carnage","Added 2,000 crowns to the guild treasury."
"6/3/15 2:58:39 AM","Guild Hall","Purepwn","Changed the MOTD: '""Creativity is allowing yourself to make mistakes. Art is knowing which ones to keep."" -Scott Adams (Visit us at ""www.logunners.shivtr.com)'."
"6/2/15 8:07:14 AM","Guild Hall","Purepwn","Changed the MOTD: 'All the knowledge I possess everyone else can acquire, but my heart is all my own -Johann Von Goethe (Visit us at ""www.logunners.shivtr.com)'."
"6/2/15 7:55:44 AM","Guild Hall","Purepwn","Changed the MOTD: '""All the knowledge I possess everyone else can aquire, but my heart is all my own"" -Johann Von Goethe(Visit us at ""www.logunners.shivtr.com)'."
"6/1/15 12:57:01 PM","Treasury","Final-Knight","Added 2,000 crowns to the guild treasury."
"6/1/15 7:42:04 AM","Guild Hall","Purepwn","Changed the MOTD: '""Friendship should be a responsiblity, never an opportunity"" -Anonymous (Visit us at ""www.logunners.shivtr.com)'."
"5/31/15 9:55:16 PM","Membership","Mynameis-Seven","Promoted Rhons to Officer."
"5/31/15 9:55:12 PM","Membership","Mynameis-Seven","Promoted Rhons to Veteran."
"5/31/15 9:55:08 PM","Membership","Mynameis-Seven","Promoted Rhons to Member."
"5/31/15 9:54:39 PM","Membership","Rhons","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"5/31/15 9:32:31 PM","Membership","Rhons","Left the guild. Farewell!"
"5/31/15 4:59:18 PM","Membership","Rhons","Promoted Haann to Member."
"5/31/15 4:59:02 PM","Membership","Haann","Accepted Rhons's invitation to join the guild. Welcome!"
"5/31/15 4:58:41 PM","Membership","Haann","Left the guild. Farewell!"
"5/31/15 3:28:42 PM","Membership","Rhons","Promoted Haann to Member."
"5/31/15 11:29:40 AM","Treasury","Purepwn","Added 14,000 crowns to the guild treasury."
"5/31/15 11:29:03 AM","Storage","Purepwn","Removed Radiant Pulsar Recipe from officer storage."
"5/31/15 11:29:03 AM","Storage","Purepwn","Removed Heavy Pulsar Recipe from officer storage."
"5/31/15 11:27:15 AM","Guild Hall","Purepwn","Changed the MOTD: '""When the eagles are silent the parrots begin to jabber"" - Sir Winston Churchill (Visit us at ""www.logunners.shivtr.com)'."
"5/31/15 11:07:13 AM","Membership","Haann","Accepted Rhons's invitation to join the guild. Welcome!"
"5/31/15 9:09:45 AM","Membership","Own-Deschng","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"5/30/15 10:55:34 PM","Treasury","Critskringle","Added 6,000 crowns to the guild treasury."
"5/30/15 10:55:15 PM","Membership","Haann","Left the guild. Farewell!"
"5/30/15 9:14:53 AM","Membership","Ghosteh-Unknown","Accepted Purepwn's invitation to join the guild. Welcome!"
"5/30/15 9:11:15 AM","Guild Hall","Purepwn","Changed the MOTD: '""We must embrace pain and burn it as fuel for our journey"" -Kenji Miyazawa (Visit us at ""www.logunners.shivtr.com)'."
"5/29/15 9:41:15 PM","Membership","Describe","Accepted Rhons's invitation to join the guild. Welcome!"
"5/29/15 9:40:40 PM","Membership","Fruitalicious","Accepted Rhons's invitation to join the guild. Welcome!"
"5/29/15 10:39:28 AM","Treasury","Final-Knight","Added 1,000 crowns to the guild treasury."
"5/29/15 8:18:05 AM","Membership","Final-Knight","Accepted Purepwn's invitation to join the guild. Welcome!"
"5/29/15 6:12:38 AM","Guild Hall","Purepwn","Changed the MOTD: '""True prosperity is the result of well-placed confidence in ourselves and our fellow man"" -Anonymous (Visit us at ""www.logunners.shivtr.com)'."
"5/28/15 5:17:49 PM","Treasury","Rhons","Added 25,000 crowns to the guild treasury."
"5/28/15 5:17:09 PM","Storage","Rhons","Removed Winter Grave Recipe from officer storage."
"5/28/15 5:05:29 PM","Treasury","Schplasm","Added Schemer Scrap to the Treasury."
"5/28/15 4:50:14 PM","Treasury","Rhons","Added 2,650 crowns to the guild treasury."
"5/28/15 4:35:14 PM","Storage","Purepwn","Added Winter Grave Recipe to officer storage."
"5/28/15 4:35:14 PM","Storage","Purepwn","Added Dark Chaingun Recipe (2 copies) to officer storage."
"5/28/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"5/28/15 9:34:12 AM","Guild Hall","Purepwn","Changed the MOTD: '""To be humble to superiors is duty, to equals courtesy, to inferiors nobleness"" -Benjamin Franklin (Visit us at ""www.logunners.shivtr.com)'."
"5/27/15 8:50:30 AM","Guild Hall","Purepwn","Changed the MOTD: '""A well adjusted person is one who makes the same mistake twice without getting nervous"" -Jane Heard (Visit us at ""www.logunners.shivtr.com)'."
"5/26/15 6:40:45 PM","Membership","Rhons","Promoted Haann to Member."
"5/26/15 6:39:20 PM","Membership","Rhons","Promoted Icilan to Member."
"5/26/15 7:32:38 AM","Guild Hall","Purepwn","Changed the MOTD: '""Treat your friends as you do your pictures, and place them in their best light"" -Jeanette Jerome (Visit us at ""www.logunners.shivtr.com)'."
"5/25/15 6:58:06 PM","Treasury","Luna-Lux","Added 3,000 crowns to the guild treasury."
