"Timestamp","Category","Name","Message"
"6/1/15 7:42:04 AM","Guild Hall","Purepwn","Changed the MOTD: '""Friendship should be a responsiblity, never an opportunity"" -Anonymous (Visit us at ""www.logunners.shivtr.com)'."
"5/31/15 9:55:16 PM","Membership","Mynameis-Seven","Promoted Rhons to Officer."
"5/31/15 9:55:12 PM","Membership","Mynameis-Seven","Promoted Rhons to Veteran."
"5/31/15 9:55:08 PM","Membership","Mynameis-Seven","Promoted Rhons to Member."
"5/31/15 9:54:39 PM","Membership","Rhons","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"5/31/15 9:32:31 PM","Membership","Rhons","Left the guild. Farewell!"
"5/31/15 4:59:18 PM","Membership","Rhons","Promoted Haann to Member."
"5/31/15 4:59:02 PM","Membership","Haann","Accepted Rhons's invitation to join the guild. Welcome!"
"5/31/15 4:58:41 PM","Membership","Haann","Left the guild. Farewell!"
"5/31/15 3:28:42 PM","Membership","Rhons","Promoted Haann to Member."
"5/31/15 11:29:40 AM","Treasury","Purepwn","Added 14,000 crowns to the guild treasury."
"5/31/15 11:29:03 AM","Storage","Purepwn","Removed Radiant Pulsar Recipe from officer storage."
"5/31/15 11:29:03 AM","Storage","Purepwn","Removed Heavy Pulsar Recipe from officer storage."
"5/31/15 11:27:15 AM","Guild Hall","Purepwn","Changed the MOTD: '""When the eagles are silent the parrots begin to jabber"" - Sir Winston Churchill (Visit us at ""www.logunners.shivtr.com)'."
"5/31/15 11:07:13 AM","Membership","Haann","Accepted Rhons's invitation to join the guild. Welcome!"
"5/31/15 9:09:45 AM","Membership","Own-Deschng","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"5/30/15 10:55:34 PM","Treasury","Critskringle","Added 6,000 crowns to the guild treasury."
"5/30/15 10:55:15 PM","Membership","Haann","Left the guild. Farewell!"
"5/30/15 9:14:53 AM","Membership","Ghosteh-Unknown","Accepted Purepwn's invitation to join the guild. Welcome!"
"5/30/15 9:11:15 AM","Guild Hall","Purepwn","Changed the MOTD: '""We must embrace pain and burn it as fuel for our journey"" -Kenji Miyazawa (Visit us at ""www.logunners.shivtr.com)'."
"5/29/15 9:41:15 PM","Membership","Describe","Accepted Rhons's invitation to join the guild. Welcome!"
"5/29/15 9:40:40 PM","Membership","Fruitalicious","Accepted Rhons's invitation to join the guild. Welcome!"
